X,Y,OBJECTID,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink,Elevation,Elevation_ft
-118.2439815,34.90422845,730,S0287,RE Rosamond Two,58499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Goldman Sachs,Southern California Edison (SCE),Goldman Sachs,Goldman Sachs,6017 Favorito Ave.,Rosamond,Kern,CA,93560,20,1,SUN,2021,-118.2439938,34.9042334,https://repository.energy.ca.gov/powerplantsgeneration/S0287_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0287_monthly.png,789.165,2589.12402
-118.2529897,34.90425539,731,S0288,RE Rosamond One,58498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Goldman Sachs,Southern California Edison (SCE),Goldman Sachs,Goldman Sachs,6503 Favorito Ave,Rosamond,Kern,CA,93560,20,Unit 1,SUN,2021,-118.253002,34.90426034,https://repository.energy.ca.gov/powerplantsgeneration/S0288_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0288_monthly.png,797.623,2616.873364
-118.1912326,34.77871201,732,S0612,Lancaster WAD B,59739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Not Available,S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),3251 West Avenue D,Lancaster,Los Angeles,CA,93536,3,Unit 1,SUN,2021,-118.1912448,34.77871695,https://repository.energy.ca.gov/powerplantsgeneration/S0612_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,711.6695,2334.873691
-118.3128086,34.75407674,733,S0663,Antelope Expansion 2,61264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Not Available,S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),9611 West Avenue G,Lancaster,Los Angeles,CA,93536,105,Unit 1,SUN,2021,-118.3128209,34.75408167,https://repository.energy.ca.gov/powerplantsgeneration/S0663_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0663_monthly.png,753.1368,2470.921264
-118.2518632,34.87156886,734,S9202,Goodbar Solar 1  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Kern,CA,,1.5,Unit 1,SUN,2021,-118.2518755,34.8715738,https://repository.energy.ca.gov/powerplantsgeneration/S9202_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,740.8112,2430.482943
-118.2330571,34.83436407,735,S9203,Josh Energy  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Kern,CA,,1.5,Unit 1,SUN,2021,-118.2330694,34.83436901,https://repository.energy.ca.gov/powerplantsgeneration/S9203_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,723.0815,2372.314636
-118.2518704,34.87167221,736,S9205,MJ Power  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,Kern,CA,,1.5,Unit 1,SUN,2021,-118.2518826,34.87167715,https://repository.energy.ca.gov/powerplantsgeneration/S9205_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,741.0892,2431.395017
-117.3393539,34.74101072,737,S9275,Cami Solar  LLC,MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,San Bernardino,CA,,1.5,Unit 1,SUN,2021,-117.339366,34.7410157,https://repository.energy.ca.gov/powerplantsgeneration/S9275_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,741.7036,2433.410765
-117.1023782,34.90572427,738,S0545,LongBoat Solar,60485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Duke Energy Renewables,Southern California Edison (SCE),Duke Energy Renewables,Duke Energy Renewables,25685 Community Blvd,Barstow,San Bernardino,CA,92311,20,PV1,SUN,2021,-117.1023903,34.90572929,https://repository.energy.ca.gov/powerplantsgeneration/S0545_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0545_monthly.png,662.1828,2172.515751
-116.8535816,34.86005221,739,G0767,Coolwater Generating Station (Retired 1/15/2015),329,0,0,0,0,0,0,0,0,0,0,0,1,1,0,GenOn Holdings Inc.,Southern California Edison (SCE),GenOn Holdings Inc.,GenOn Holdings Inc.,37000 East Santa Fe Street,Daggett,San Bernardino,CA,92307,0,,,2014,-116.8535936,34.86005723,https://repository.energy.ca.gov/powerplantsgeneration/G0767_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0767_monthly.png,601.3548,1972.948822
-116.831583,34.86364932,740,S0590,Sunray 2 (formerly SEGS I),60246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clenera - Renewable Energy,Southern California Edison (SCE),Clenera - Renewable Energy,Clenera - Renewable Energy,35100 Santa Fe Street,Unincorporated,San Bernardino,CA,92327,20,W466,SUN,2021,-116.831595,34.86365435,https://repository.energy.ca.gov/powerplantsgeneration/S0590_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0590_monthly.png,593.2932,1946.500003
-116.8278542,34.86650436,741,S0591,Sunray 3 (formerly SEGS II),60247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clenera - Renewable Energy,Southern California Edison (SCE),Clenera - Renewable Energy,Clenera - Renewable Energy,35100 Santa Fe Street,Unincorporated,San Bernardino,CA,92327,13.8,W465,SUN,2021,-116.8278662,34.86650939,https://repository.energy.ca.gov/powerplantsgeneration/S0591_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0591_monthly.png,592.4861,1943.852037
-116.8279714,34.86877704,742,S0069,SEGS I  - Retired 12/31/2015,10437,1,0,0,0,1,0,0,0,0,0,0,1,1,0,Sunray Energy Inc,Southern California Edison (SCE),Sunray Energy Inc,Sunray Energy Inc,35100 Santa Fe Street,Unincorporated,San Bernardino,CA,92327,0,,,2015,-116.8279834,34.86878206,https://repository.energy.ca.gov/powerplantsgeneration/S0069_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0069_monthly.png,592.2855,1943.193901
-116.8251128,34.86284019,743,S0070,SEGS II - Retired 12/31/2015,10438,1,0,0,0,1,0,0,0,0,0,0,1,1,0,Sunray Energy Inc,Southern California Edison (SCE),Sunray Energy Inc,Sunray Energy Inc,35100 Santa Fe Street,Unincorporated,San Bernardino,CA,92327,0,,,2015,-116.8251248,34.86284522,https://repository.energy.ca.gov/powerplantsgeneration/S0070_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0070_monthly.png,591.986,1942.211289
-116.6844232,34.85345835,744,S9279,Newberry Solar 1 LLC,58226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Unincorporated,San Bernardino,CA,,1.5,Unit 1,SUN,2021,-116.6844352,34.85346339,https://repository.energy.ca.gov/powerplantsgeneration/S9279_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,565.3146,1854.706696
-120.4579582,34.94422559,745,G0056,Santa Maria Cogen Plant (Retired 12/31/2013 per CAISO),56284,0,1,0,0,0,0,0,0,0,1,115114,1,1,0,Santa Maria Cogeneration Inc,Pacific Gas & Electric (PG&E),Wellhead Services Inc,Santa Maria Cogeneration Inc,802 South Hanson Way,Santa Maria,Santa Barbara,CA,93458,0,,,2013,-120.4579708,34.94423041,https://repository.energy.ca.gov/powerplantsgeneration/G0056_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,60.97659,200.0544294
-120.4139257,34.95028531,746,E0228,Santa Maria II Landfill,57101,1,1,0,0,0,0,0,0,0,1,622000,0,0,0,J&A Santa Maria,Pacific Gas & Electric (PG&E),J&A Santa Maria,J&A Santa Maria,2065 East Main Street,Santa Maria,Santa Barbara,CA,93454,1.4,1,LFG,2021,-120.4139383,34.95029014,https://repository.energy.ca.gov/powerplantsgeneration/E0228_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,74.35295,243.940125
-120.380311,34.94961684,747,E0260,Marian Medical Center Hospital (Santa Maria Landfill I),57100,1,1,0,0,0,0,0,1,0,1,221117,0,0,0,J&A Santa Maria,Pacific Gas & Electric (PG&E),J&A Santa Maria,J&A Santa Maria,1400 E Church Street,Santa Maria,Santa Barbara,CA,93454,2.84,"Unit 2, Unit 3",LFG,2016,-120.3803237,34.94962166,https://repository.energy.ca.gov/powerplantsgeneration/E0260_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,83.52199,274.0222773
-119.4754163,35.11568318,748,G0107,Taft 26C Cogeneration Plant,52085,0,0,0,0,0,0,0,1,211111,1,211111,0,0,0,Chevron North America Exploration and Production,Southern California Edison (SCE),Chevron North America Exploration and Production,Chevron North America Exploration and Production,Section 26 T32S R23E MDB M,Taft,Kern,CA,93268,10,"TG1, TG2, TG3, TG4",NG,2021,-119.4754288,35.11568808,https://repository.energy.ca.gov/powerplantsgeneration/G0107_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0107_monthly.png,509.2992,1670.929136
-119.3275049,35.11418774,749,S0412,Maricopa West Solar PV,59607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Onward Energy,Pacific Gas & Electric (PG&E),Onward Energy,Onward Energy,23321 Soiuth Lake Road,Taft,Kern,CA,93268,20,1,SUN,2021,-119.3275174,35.11419265,https://repository.energy.ca.gov/powerplantsgeneration/S0412_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0412_monthly.png,124.0728,407.0629927
-119.4435951,35.09312359,750,G0368,Berry Cogen Midway-Sunset 18MW,50622,0,0,0,0,0,0,0,1,211111,1,211111,0,0,0,Berry Petroleum LLC,Pacific Gas & Electric (PG&E),Solar Asset Management Services,Berry Petroleum LLC,29063 Highway 33,Maricopa,Kern,CA,93252,18.4,"1, 2",NG,2021,-119.4436076,35.09312848,https://repository.energy.ca.gov/powerplantsgeneration/G0368_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0368_monthly.png,413.7092,1357.31365
-119.4299156,35.09681897,751,G0429,Chalk Cliff Cogen,50003,0,0,0,0,0,0,0,0,0,1,211111,0,0,0,WCAC Operating Company,Pacific Gas & Electric (PG&E),WCAC Operating Company,WCAC Operating Company,29041 Highway 33,Maricopa,Kern,CA,93252,47,LM5000,NG,2021,-119.4299281,35.09682387,https://repository.energy.ca.gov/powerplantsgeneration/G0429_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0429_monthly.png,305.5023,1002.304135
-119.4409077,35.08976353,752,G0638,Berry Cogen Midway-Sunset 38MW,50170,0,0,0,0,0,0,0,1,211111,1,211111,0,0,0,Berry Petroleum LLC,Southern California Edison (SCE),Solar Asset Management Services,Berry Petroleum LLC,28601 Hovey Hills Road,Taft,Kern,CA,93268,37.2,Cogen 18,NG,2021,-119.4409202,35.08976842,https://repository.energy.ca.gov/powerplantsgeneration/G0638_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0638_monthly.png,364.6766,1196.44554
-119.247475,35.12415843,753,S0606,Algonquin Power SKIC 10 Solar LLC,60242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Algonquin Power Sanger LLC,Pacific Gas & Electric (PG&E),Algonquin Power Sanger LLC,Algonquin Power Sanger LLC,2301 Santiago Road,Taft,Kern,CA,93268,10,Unit 1,SUN,2021,-119.2474875,35.12416334,https://repository.energy.ca.gov/powerplantsgeneration/S0606_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0606_monthly.png,102.9567,337.7844493
-118.9520826,35.10587385,754,S0308,Adobe Solar,57651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Southern Power Company,Pacific Gas & Electric (PG&E),Southern Power Company,Southern Power Company,6767 Crider Ave,Arvin,Kern,CA,93203,20,1,SUN,2021,-118.952095,35.10587878,https://repository.energy.ca.gov/powerplantsgeneration/S0308_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0308_monthly.png,125.0637,410.313977
-118.9480231,34.97538226,755,S9036,Services  Inc. #345 Ikea Distribution,58028,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,4104 Industrial Parkway Dr. Bldg West,Lebec,Kern,CA,93243,1,1,SUN,2021,-118.9480355,34.97538717,https://repository.energy.ca.gov/powerplantsgeneration/S9036_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,376.0179,1233.654529
-118.9569046,35.1058409,756,S9194,Fotowatio Renewable Ventures,MISSING,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Kern,CA,,12,Unit 1,SUN,2013,-118.956917,35.10584582,https://repository.energy.ca.gov/powerplantsgeneration/S9194_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S9194_monthly.png,123.8727,406.4064967
-118.8439006,34.95606981,757,G0797,Pastoria Energy Facility,55656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Pastoria Energy Facility, L.L.C.",Southern California Edison (SCE),Calpine Operating Services Company Inc,Calpine Corporation - West Region,39789 Edmonston Pumping Plant Road,Lebec,Kern,CA,93243,778,"PA1CT1, PA1CT2, PA1ST3, PA2CT4, PA2ST5",NG,2021,-118.843913,34.95607473,https://repository.energy.ca.gov/powerplantsgeneration/G0797_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0797_monthly.png,326.2588,1070.402889
-118.5648621,35.11701365,758,S0374,Soledad,Missing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,24900 CA-202,Tehachapi,Kern,CA,93561,1,1,SUN,2021,-118.5648745,36.46912968,https://repository.energy.ca.gov/powerplantsgeneration/S0374_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1195.192,3921.233602
-118.5640355,35.11589837,759,S0375,CA Correctional Institution - Tahachapi,Missing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Silicon Ranch Corporation,Southern California Edison (SCE),Silicon Ranch Corporation,Silicon Ranch Corporation,24900 CA-202,Tehachapi,Kern,CA,93561,1,1,SUN,2021,-118.5640478,35.11590332,https://repository.energy.ca.gov/powerplantsgeneration/S0375_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1197.03,3927.263785
-118.5707981,35.11813733,760,S0376,CA Correctional Institution II - Tehachapi,Missing,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Silicon Ranch Corporation,Southern California Edison (SCE),Silicon Ranch Corporation,Silicon Ranch Corporation,24900 CA-202,Tehachapi,Kern,CA,93561,1.33,1,SUN,2021,-118.5708104,35.11814228,https://repository.energy.ca.gov/powerplantsgeneration/S0376_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1184.427,3885.91536
-118.3799877,35.12332899,761,B0002,Tehachapi Storage Project,59661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,14556 E Tehachapi Blvd,Tehachapi,Kern,CA,93561,,,,,-118.38,35.12333395,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1215.805,3988.861555
-118.3379375,34.93437615,762,S0081,Catalina Solar Phase I and II,57708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EDF Renewable Energy Inc,Southern California Edison (SCE),EDF Renewable Energy Inc,EDF Renewable Energy Inc,1232 Catalina rd,Rosemead,Kern,CA,91770,110,1,SUN,2021,-118.3379498,34.9343811,https://repository.energy.ca.gov/powerplantsgeneration/S0081_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0081_monthly.png,936.7087,3073.191278
-118.3602195,35.05358274,763,W0262,Windland Inc Boxcar I,50386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Mojave,Kern,CA,93501,7.46,WPRS 1,WND,2021,-118.3602318,35.0535877,https://repository.energy.ca.gov/powerplantsgeneration/W0262_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0262_monthly.png,1279.618,4198.221791
-118.3825823,35.06874428,764,W0271,Wind Stream Operations 6039 (Zond Systems  Inc - 6039),50532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,6,WPRS 1,WND,2021,-118.3825946,35.06874924,https://repository.energy.ca.gov/powerplantsgeneration/W0271_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0271_monthly.png,1509.21,4951.476385
-118.3843377,35.07050181,765,W0272,Wind Stream Operations 6040 (Zond Systems  Inc - 6040),50532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,7,WPRS 1,WND,2021,-118.38435,35.07050676,https://repository.energy.ca.gov/powerplantsgeneration/W0272_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0272_monthly.png,1492.607,4897.004601
-118.3776327,35.0740194,766,W0273,Wind Stream Operations 6041 (Zond Systems  Inc - 6041),50532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,5,WPRS 1,WND,2021,-118.377645,35.07402436,https://repository.energy.ca.gov/powerplantsgeneration/W0273_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0273_monthly.png,1498.285,4915.63321
-118.3684595,35.10614049,767,W0274,Wind Stream Operations 6042 (Zond Systems  Inc - 6042),56570,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,6,WPRS 1,WND,2021,-118.3684718,35.10614545,https://repository.energy.ca.gov/powerplantsgeneration/W0274_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0274_monthly.png,1221.081,4006.171266
-118.3388712,35.10247453,768,W0275,85A (Zond Systems  Inc - 6043),52162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,14.13,WPRS 1,WND,2021,-118.3388835,35.10247949,https://repository.energy.ca.gov/powerplantsgeneration/W0275_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0275_monthly.png,1291.84,4238.320216
-118.333692,35.10169794,769,W0276,85B (Zond Systems  Inc - 6044),52163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,21.15,WPRS 1,WND,2021,-118.3337043,35.1017029,https://repository.energy.ca.gov/powerplantsgeneration/W0276_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0276_monthly.png,1383.021,4537.470479
-118.3914474,35.05965687,770,W0284,Wind Resource I (Calwind Wind Resource I),10191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CalWind Resources Inc,Southern California Edison (SCE),CalWind Resources Inc,CalWind Resources Inc,,Tehachapi,Kern,CA,93561,9,WPRS 1,WND,2021,-118.3914597,35.05966183,https://repository.energy.ca.gov/powerplantsgeneration/W0284_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0284_monthly.png,1496.439,4909.576779
-118.357583,35.04721739,771,W0301,Windland Inc Boxcar II,50386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Mojave,Kern,CA,93501,7.81,WPRS 1,WND,2021,-118.3575953,35.04722235,https://repository.energy.ca.gov/powerplantsgeneration/W0301_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0301_monthly.png,1296.193,4252.601713
-118.384654,35.0662269,772,W0304,Victory Gardens IV (6103),52160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,19.56,WPRS 1,WND,2021,-118.3846663,35.06623186,https://repository.energy.ca.gov/powerplantsgeneration/W0304_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0304_monthly.png,1528.519,5014.826123
-118.3559724,35.09253579,773,W0306,Terra-Gen 251 Wind (Zond Monolith X),52161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,15.83,WPRS 1,WND,2021,-118.3559847,35.09254075,https://repository.energy.ca.gov/powerplantsgeneration/W0306_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0306_monthly.png,1425.835,4677.936359
-118.3847436,35.08652313,774,W0310,Wind Stream Operations 6111 (AES Tehachapi Wind - Zond Systems  Inc - Northwind),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Southern California Edison (SCE),Not Available,Not Available,,Tehachapi,Kern,CA,93561,6,WPRS 1,WND,2021,-118.3847559,35.08652809,https://repository.energy.ca.gov/powerplantsgeneration/W0310_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0310_monthly.png,1367.21,4485.59712
-118.3690351,35.03795814,775,W0370,Alta I Wind Energy Center,57282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Terra-Gen Operating Company,Southern California Edison (SCE),Terra-Gen Operating Company,Terra-Gen Operating Company,,Mojave,Kern,CA,93501,150,WPRS 1,WND,2021,-118.3690474,35.0379631,https://repository.energy.ca.gov/powerplantsgeneration/W0370_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0370_monthly.png,1385.031,4544.064968
-118.3639913,35.05798464,776,W0419,"Windstar Energy, LLC",57774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Windstar Energy LLC,Southern California Edison (SCE),Windstar Energy LLC,Windstar Energy LLC,13949  Cameron Rd,Tehachapi,Kern,CA,93561,120,WPRS 1,WND,2021,-118.3640036,35.05798959,https://repository.energy.ca.gov/powerplantsgeneration/W0419_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0419_monthly.png,1346.505,4417.66733
-118.4678324,34.94432624,777,W0420,Manzana Wind,57484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Unincorporated,Kern,CA,,189,WPRS 1,WND,2021,-118.4678447,34.94433117,https://repository.energy.ca.gov/powerplantsgeneration/W0420_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0420_monthly.png,1190.096,3904.514442
-118.3920994,35.06712422,778,W0442,Alta XI Wind Energy Center,58395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Unincorporated,Kern,CA,,90,WPRS 1,WND,2021,-118.3921117,35.06712918,https://repository.energy.ca.gov/powerplantsgeneration/W0442_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0442_monthly.png,1498.322,4915.754601
-118.3318922,35.07137214,779,W0445,Coram Tehachapi LP,54750,1,1,0,0,0,0,0,0,0,0,0,0,0,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Unincorporated,Kern,CA,,7,WPRS 1,WND,2021,-118.3319045,35.0713771,https://repository.energy.ca.gov/powerplantsgeneration/W0445_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0445_monthly.png,1396.051,4580.219823
-118.3836024,35.09823898,780,W0449,Terra-Gen VG Wind,56570,1,1,0,0,0,0,0,0,0,0,0,0,0,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Unincorporated,Kern,CA,,7,WPRS 1,WND,2021,-118.3836147,35.09824394,https://repository.energy.ca.gov/powerplantsgeneration/W0449_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0449_monthly.png,1268.292,4161.062998
-118.3418817,35.05800904,781,W0266,CTV Management Group - 6029 - Merged with W0463 - 12/31/2015,54298,1,1,0,0,0,0,0,0,0,0,0,1,1,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Tehachapi,Kern,CA,93561,0,,,2015,-118.341894,35.058014,https://repository.energy.ca.gov/powerplantsgeneration/W0266_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0266_monthly.png,1265.007,4150.285439
-118.3418817,35.05800904,782,W0280,CTV Management Group - Merged with W0463 - 12/31/2015,54299,1,1,0,0,0,0,0,0,0,0,0,1,1,0,See WPRS for details,Southern California Edison (SCE),See WPRS for details,See WPRS for details,,Tehachapi,Kern,CA,93561,0,,,2015,-118.341894,35.058014,https://repository.energy.ca.gov/powerplantsgeneration/W0280_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0280_monthly.png,1265.007,4150.285439
-118.3476996,35.05748887,783,W0285,Windridge Project (Retired 5/31/2015),57774,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Aero Energy LLC,Southern California Edison (SCE),Aero Energy LLC,Aero Energy LLC,Willow Springs Road,Tehachapi,Kern,CA,93561,0,,,2015,-118.3477119,35.05749382,https://repository.energy.ca.gov/powerplantsgeneration/W0285_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0285_monthly.png,1265.311,4151.282815
-118.3751274,35.07755065,784,W0294,CTV Management Group - 6089 - Merged with W0263 - 12/31/2015,54300,1,0,0,0,0,0,0,0,0,0,0,1,1,0,Coram Energy Group Ltd,Southern California Edison (SCE),Coram Energy Group Ltd,Coram Energy Group Ltd,,Tehachapi,Kern,CA,93561,0,,,2015,-118.3751397,35.07755561,https://repository.energy.ca.gov/powerplantsgeneration/W0294_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0294_monthly.png,1480.706,4857.959325
-118.3941,35.09055648,785,W0429,Helzel & Schwarzhoff 88 (Decommissioned 3/31/2016),52165,1,1,0,0,0,0,0,0,0,0,0,1,1,0,See WPRS for details,Not Available,See WPRS for details,See WPRS for details,,Unincorporated,Kern,CA,,0,,,2016,-118.3941123,35.09056144,https://repository.energy.ca.gov/powerplantsgeneration/W0429_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0429_monthly.png,1330.141,4363.979665
-118.3418265,35.0580219,786,W0463,Coram Energy LLC,54299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,See WPRS for details,Pacific Gas & Electric (PG&E),See WPRS for details,See WPRS for details,6703 Oak Creek Road,Tehachapi,Kern,CA,93501,15,WPRS 1,WND,2021,-118.3418388,35.05802686,https://repository.energy.ca.gov/powerplantsgeneration/W0463_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0463_monthly.png,1264.737,4149.399613
