State,ZIP,Access Code,Latitude,Longitude
NY,14221,public,42.965851,-78.69278
CO,80525,public,40.505604,-105.078041
OK,73118,public,35.533862,-97.531053
VT,5155,public,43.199508,-72.820633
FL,33801,public,28.04433,-81.954245
MA,1453,public,42.525121,-71.713346
MA,1886,public,42.5703,-71.41896
MA,1604,public,42.260546,-71.794678
MD,21201,public,39.290036,-76.621894
MD,21201,public,39.290764,-76.62439
MD,21201,public,39.28651,-76.624935
MD,21201,public,39.28808,-76.622679
MI,48111,public,42.244351,-83.444131
MI,48320,private,42.615654,-83.324374
MI,48226,private,42.335279,-83.057424
MI,48226,private,42.334668,-83.056126
MI,48226,private,42.334232,-83.0566
MI,48221,public,42.41423,-83.1364
MN,55123,public,44.825192,-93.112679
NJ,8002,public,39.934849,-75.029991
TX,78665,public,30.563925,-97.658312
VA,22201,public,38.890342,-77.085782
VA,22202,public,38.85424,-77.049408
WA,98032,public,47.424222,-122.256619
WA,98055,public,47.443255,-122.212445
WA,98055,public,47.444606,-122.214491
WI,53716,public,43.054704,-89.321148
NC,27606,public,35.78214,-78.6864
MI,49686,public,44.763048,-85.585342
IL,60176,public,41.955233,-87.865268
NC,27330,public,35.49416,-79.180591
VA,20112,public,38.672391,-77.396964
FL,33760,public,27.901732,-82.721249
FL,32819,public,28.425298,-81.456277
FL,34769,public,28.249967,-81.28294
FL,34769,public,28.250888,-81.279774
MD,21215,public,39.326834,-76.681801
MD,21237,public,39.334156,-76.495725
MN,55434,public,45.183283,-93.237039
MN,55155,private,44.956138,-93.084209
SC,29201,public,34.004883,-81.032931
SC,29201,public,34.002107,-81.035726
CA,90265,public,34.035802,-118.686393
CA,94129,public,37.806099,-122.449461
FL,33610,public,27.988197,-82.392164
FL,33128,private,25.7752,-80.198072
CT,6269,public,41.811817,-72.261825
RI,2888,private,41.742755,-71.428289
TN,37067,private,35.922223,-86.821182
TN,37067,public,35.940203,-86.813764
TN,37090,private,36.174597,-86.298021
TN,37128,private,35.843311,-86.446636
WA,98056,private,47.483635,-122.170748
WA,98057,public,47.474537,-122.204976
WA,98402,public,47.253809,-122.437429
WA,98402,public,47.245934,-122.43398
WA,98409,public,47.228866,-122.469105
WA,98402,public,47.253668,-122.446141
CO,80202,public,39.742113,-104.991416
CT,6103,public,41.769417,-72.681825
DC,20004,public,38.896703,-77.027621
GA,30504,public,34.275207,-83.85946
GA,30144,public,34.010005,-84.577162
MA,2109,public,42.358449,-71.055089
MA,1950,public,42.799163,-70.847133
MA,2762,public,42.032751,-71.311914
NC,27215,public,36.063557,-79.503697
NC,27215,private,36.063557,-79.503697
NC,27606,public,35.784037,-78.684667
FL,33458,public,26.892152,-80.102668
VT,5753,public,44.015999,-73.165412
CA,94538,private,37.488952,-121.948969
WA,98026,private,47.778229,-122.344838
WA,98204,private,47.90272982,-122.2469884
WA,98502,private,47.031067,-122.930247
WA,99301,private,46.236607,-119.128998
WA,98371,private,47.207367,-122.294997
WA,98058,private,47.448354,-122.2188
WA,98104,public,47.606684,-122.332664
WA,98134,private,47.594042,-122.317179
WA,98124,private,47.604906,-122.330278
WA,98134,private,47.582934,-122.323106
WA,98109,public,47.622085,-122.347124
WA,98103,private,47.699613,-122.341922
WA,98134,private,47.571399,-122.330911
WA,98134,private,47.57952,-122.321401
WA,98106,private,47.565149,-122.353024
WA,98409,private,47.21978,-122.48576
NY,12550,public,41.504105,-74.068916
NY,12550,private,41.504105,-74.068916
NY,13820,public,42.451285,-75.100333
NY,13820,private,42.451285,-75.100333
NY,14127,public,42.784867,-78.76558
NY,14127,private,42.784867,-78.76558
NY,11772,public,40.792986,-73.00827
NY,11772,private,40.792986,-73.00827
NY,12901,public,44.667361,-73.444894
NY,12901,private,44.667361,-73.444894
NY,10573,public,40.996358,-73.669405
NY,10573,private,40.996358,-73.669405
NY,11901,public,40.924758,-72.704752
NY,11901,private,40.924758,-72.704752
NY,14623,public,43.077581,-77.641934
NY,14623,private,43.077581,-77.641934
NY,11780,public,40.859886,-73.162067
NY,11780,private,40.859886,-73.162067
NY,12304,public,42.764517,-73.88522
NY,12304,private,42.764517,-73.88522
NY,11791,private,40.809865,-73.507761
NY,11580,public,40.670497,-73.717206
NY,11580,private,40.670497,-73.717206
NY,11791,public,40.809865,-73.507761
NY,13850,public,42.095812,-76.003703
NY,13850,private,42.095812,-76.003703
NY,12590,public,41.587383,-73.908392
NY,12590,private,41.587383,-73.908392
NY,14580,public,43.204065,-77.478237
NY,14580,private,43.204065,-77.478237
NY,11590,public,40.753954,-73.561974
NY,11590,private,40.753954,-73.561974
NY,14221,public,42.96275,-78.691132
NY,10598,public,41.289317,-73.835547
NY,10598,private,41.289317,-73.835547
OR,97005,private,45.491783,-122.81107
OR,97330,private,44.572608,-123.258425
OR,97401,private,44.05902085,-123.0813975
OR,97027,private,45.378967,-122.603899
OR,97128,private,45.227394,-123.180863
OR,97504,private,42.379969,-122.858192
OR,97230,private,45.531759,-122.537403
OR,97302,private,44.921582,-123.006236
OR,97070,private,45.326814,-122.770853
WA,98312,private,47.562162,-122.684286
WA,98148,private,47.458466,-122.333257
ME,4210,public,44.129326,-70.224225
MI,48104,public,42.282617,-83.749329
MI,48104,public,42.283504,-83.747496
MI,48104,public,42.274044,-83.733542
MI,48104,public,42.278668,-83.742596
MI,48104,public,42.278461,-83.747741
MI,48103,public,42.284242,-83.80855
MI,48103,private,42.284242,-83.80855
MI,49525,public,43.035997,-85.618662
MI,49525,private,43.035997,-85.618662
MI,49008,private,42.271617,-85.628348
MI,49512,public,42.912537,-85.558232
MI,49512,private,42.912537,-85.558232
MI,48604,public,43.486749,-83.973864
MI,48604,private,43.486749,-83.973864
MI,49686,public,44.743331,-85.594781
MI,49686,private,44.743331,-85.594781
MI,48084,public,42.553452,-83.175063
MI,48084,private,42.553452,-83.175063
NC,27616,public,35.867552,-78.543695
NC,27615,public,35.898899,-78.650239
NH,3301,public,43.187837,-71.497717
NH,3301,private,43.187837,-71.497717
NH,3063,private,42.779284,-71.498971
NH,3801,public,43.077355,-70.785285
NH,3801,private,43.077355,-70.785285
NH,3079,public,42.772666,-71.222512
NH,3079,private,42.772666,-71.222512
NH,3878,public,43.257348,-70.900583
NH,3878,private,43.257348,-70.900583
NH,3446,public,42.878599,-72.233177
NH,3446,private,42.878599,-72.233177
NH,3276,public,43.450949,-71.573167
NH,3276,private,43.450949,-71.573167
NY,12206,public,42.676971,-73.787334
NY,12206,private,42.676971,-73.787334
NY,14226,public,42.979725,-78.797346
NY,13021,public,42.966894,-76.535879
NY,11361,public,40.758245,-73.776954
NY,11361,private,40.758245,-73.776954
NY,10913,public,41.071072,-73.950866
NY,10913,private,41.071072,-73.950866
NY,11220,public,40.636324,-74.019228
NY,11220,private,40.636324,-74.019228
NY,11235,public,40.589167,-73.960707
NY,11235,private,40.589167,-73.960707
NY,13039,public,43.147147,-76.114274
NY,13039,private,43.147147,-76.114274
NY,14445,public,43.100001,-77.481422
NY,14445,private,43.100001,-77.481422
NY,11096,public,40.622268,-73.742699
NY,11096,private,40.622268,-73.742699
NY,14850,public,42.435042,-76.5088
NY,14850,private,42.435042,-76.5088
NY,11432,public,40.707242,-73.803844
NY,11432,private,40.707242,-73.803844
NY,12095,public,43.025044,-74.358103
NY,12095,private,43.025044,-74.358103
NY,11550,public,40.71693,-73.630152
NY,11550,private,40.71693,-73.630152
NY,14845,public,42.16246,-76.867435
NY,14845,private,42.16246,-76.867435
NY,11746,public,40.834455,-73.379693
NY,11746,private,40.834455,-73.379693
NY,12401,public,41.948965,-74.032033
NY,14094,public,43.128557,-78.696197
NY,14094,private,43.128557,-78.696197
NH,3103,public,42.953204,-71.44115
NH,3103,private,42.953204,-71.44115
NY,10958,public,41.40859,-74.413372
NY,10958,private,41.40859,-74.413372
NY,10801,public,40.919104,-73.776645
NY,10801,private,40.919104,-73.776645
MO,63011,public,38.593551,-90.532572
MO,63011,private,38.593551,-90.532572
MO,65203,public,38.967693,-92.334399
MO,65203,private,38.967693,-92.334399
MO,64153,public,39.267153,-94.666038
MO,64153,private,39.267153,-94.666038
MO,64081,public,38.901254,-94.34927
MO,64081,private,38.901254,-94.34927
MO,64506,public,39.780953,-94.800709
MO,64506,private,39.780953,-94.800709
MO,63123,public,38.5207,-90.343967
MO,63123,private,38.5207,-90.343967
MO,63376,public,38.797781,-90.598753
MO,63376,private,38.797781,-90.598753
NC,28801,public,35.597527,-82.560582
NC,28801,public,35.597377,-82.549206
NC,28803,public,35.499836,-82.522586
AR,72712,public,36.34538,-94.182742
AR,72712,private,36.34538,-94.182742
AR,72032,public,35.09414,-92.4223
AR,72032,private,35.09414,-92.4223
AR,72703,public,36.112917,-94.144548
AR,72703,private,36.112917,-94.144548
AR,72908,public,35.320472,-94.397408
AR,72908,private,35.320472,-94.397408
AR,71913,public,34.453266,-93.066286
AR,71913,private,34.453266,-93.066286
AR,72404,public,35.804632,-90.67099
AR,72210,public,34.711439,-92.404311
AR,72210,private,34.711439,-92.404311
AR,72117,public,34.810013,-92.205719
AR,72117,private,34.810013,-92.205719
AR,71601,public,34.203951,-92.006625
AR,71601,private,34.203951,-92.006625
CA,92656,public,33.577103,-117.723844
CT,6610,private,41.190701,-73.166282
CT,6082,public,41.997574,-72.574713
CT,6082,private,41.997574,-72.574713
CT,6825,private,41.167407,-73.233711
CT,6120,public,41.791382,-72.656681
CT,6120,private,41.791382,-72.656681
CT,6040,public,41.814316,-72.507845
CT,6040,private,41.814316,-72.507845
CT,6762,public,41.568122,-73.098764
CT,6762,private,41.568122,-73.098764
CT,6457,public,41.59054,-72.676141
CT,6457,private,41.59054,-72.676141
CT,6460,public,41.209761,-73.083686
CT,6460,private,41.209761,-73.083686
CT,6473,public,41.360892,-72.870997
CT,6473,private,41.360892,-72.870997
CT,6256,private,41.728247,-72.188445
CT,6475,public,41.309276,-72.383105
CT,6484,private,41.299792,-73.106051
CT,6492,public,41.467376,-72.817586
CT,6492,private,41.467376,-72.817586
CT,6516,public,41.307602,-72.968506
CT,6516,private,41.307602,-72.968506
CT,6092,public,41.820371,-72.869319
CT,6092,private,41.820371,-72.869319
CT,6897,private,41.258992,-73.435546
CT,6897,public,41.258992,-73.435546
FL,33331,public,26.073774,-80.361864
CT,6256,public,41.728247,-72.188445
IA,50010,public,41.997327,-93.610192
IA,50613,public,42.513038,-92.440119
IA,50613,private,42.513038,-92.440119
IA,52233,public,42.04721375,-91.68081742
IA,52233,private,42.04721375,-91.68081742
IA,52806,public,41.558296,-90.578545
IA,52057,public,42.483018,-91.470641
IA,51106,public,42.439756,-96.359313
IA,51106,private,42.439756,-96.359313
WI,53559,public,43.169121,-89.069526
WI,54901,public,44.043494,-88.543579
WA,98662,private,45.648094,-122.597954
WA,98901,public,46.590246,-120.500687
WA,98901,private,46.590246,-120.500687
IL,61201,public,41.509406,-90.577025
MI,48105,private,42.289937,-83.67309
MI,49931,public,47.12194,-88.56942
MA,2151,public,42.410782,-70.996891
MA,2370,public,42.132105,-70.916995
NC,28301,public,35.052556,-78.880206
FL,32828,public,28.510519,-81.154682
FL,32805,public,28.537663,-81.384224
FL,32801,public,28.536837,-81.380623
FL,34769,public,28.241623,-81.307326
VA,22202,public,38.861644,-77.064159
WA,98272,public,47.868914,-121.987449
CA,95448,private,38.6085938,-122.8688
CA,94568,public,37.702909,-121.91835
KY,40475,public,37.761605,-84.273733
KY,40741,public,37.105179,-84.079467
KY,40509,public,37.997336,-84.441827
KY,40422,public,37.657747,-84.784008
LA,70002,public,30.004818,-90.16093
IA,52246,public,41.645241,-91.545962
WA,98283,private,48.673466,-121.261467
WV,25801,public,37.815464,-81.185243
WV,25801,private,37.815464,-81.185243
WV,26501,public,39.646525,-80.002049
WV,26501,private,39.646525,-80.002049
NE,68118,public,41.264912,-96.187831
NE,68118,private,41.264912,-96.187831
NJ,7621,public,40.917338,-73.997447
NJ,7003,public,40.784797,-74.193494
NJ,7405,public,40.991256,-74.347338
NJ,7405,private,40.991256,-74.347338
NJ,8002,public,39.939502,-75.011984
NJ,8002,private,39.939502,-75.011984
NJ,7936,public,40.807195,-74.371329
NJ,8822,public,40.48774,-74.86328
NJ,8822,private,40.48774,-74.86328
NJ,7728,public,40.263381,-74.292408
NJ,7728,private,40.263381,-74.292408
NJ,8036,public,39.982438,-74.808764
NJ,8690,public,40.229274,-74.672155
NJ,7604,public,40.850992,-74.075092
NJ,7604,private,40.850992,-74.075092
NJ,7205,public,40.696469,-74.219681
NJ,7735,public,40.42832,-74.192387
NJ,7735,private,40.42832,-74.192387
NJ,8050,public,39.701442,-74.271282
NJ,8852,public,40.40938,-74.506017
NJ,8852,private,40.40938,-74.506017
NJ,7753,public,40.228608,-74.068718
NJ,7753,private,40.228608,-74.068718
NJ,7060,public,40.630184,-74.433373
NJ,7060,private,40.630184,-74.433373
NJ,7874,public,40.929732,-74.71888
NJ,7874,private,40.929732,-74.71888
NJ,8753,public,39.961373,-74.180868
NJ,8753,private,39.961373,-74.180868
NJ,7512,public,40.894133,-74.232511
NJ,7512,private,40.894133,-74.232511
NJ,7458,public,41.053216,-74.120288
NJ,7458,private,41.053216,-74.120288
NJ,8360,public,39.462013,-75.043179
NJ,8360,private,39.462013,-75.043179
NJ,8096,public,39.83206,-75.1581
NJ,8096,private,39.83206,-75.1581
OH,44312,public,40.978905,-81.494254
OH,44312,private,40.978905,-81.494254
OH,45434,public,39.708775,-84.026292
OH,45434,private,39.708775,-84.026292
OH,44146,public,41.402746,-81.552724
OH,44146,private,41.402746,-81.552724
OH,44512,public,41.010633,-80.662082
OH,44512,private,41.010633,-80.662082
OH,43402,public,41.415799,-83.651786
OH,43402,private,41.415799,-83.651786
OH,45246,public,39.285136,-84.447192
OH,45246,private,39.285136,-84.447192
OH,45251,public,39.228991,-84.588623
OH,45251,private,39.228991,-84.588623
OH,45249,public,39.295523,-84.311517
OH,45249,private,39.295523,-84.311517
OH,43230,public,40.057068,-82.885518
OH,43230,private,40.057068,-82.885518
OH,43212,public,39.974166,-83.02872
OH,44221,public,41.11975,-81.48296
OH,44221,private,41.11975,-81.48296
OH,45459,public,39.638788,-84.221675
OH,45459,private,39.638788,-84.221675
OH,44622,public,40.523001,-81.489388
OH,44622,private,40.523001,-81.489388
OH,45014,public,39.329217,-84.517152
OH,45014,private,39.329217,-84.517152
OH,45840,public,41.058412,-83.614262
OH,43026,public,40.031602,-83.125728
OH,43026,private,40.031602,-83.125728
OH,45805,public,40.757603,-84.146368
OH,44906,public,40.759025,-82.567985
OH,44906,private,40.759025,-82.567985
OH,44124,public,41.519706,-81.461226
OH,44124,private,41.519706,-81.461226
OH,44256,public,41.134139,-81.793566
OH,44256,private,41.134139,-81.793566
OH,44060,public,41.68165,-81.339516
OH,44060,private,41.68165,-81.339516
OH,44070,public,41.409652,-81.938059
OH,44070,private,41.409652,-81.938059
OH,44054,public,41.423584,-82.088115
OH,44241,public,41.248333,-81.362879
OH,44241,private,41.248333,-81.362879
OH,43615,public,41.675335,-83.684803
OH,43615,private,41.675335,-83.684803
OH,45377,public,39.888695,-84.218465
OH,45377,private,39.888695,-84.218465
OH,44483,public,41.263756,-80.782876
PA,16509,private,42.054742,-80.105109
SC,29401,public,32.787311,-79.930037
SC,29401,public,32.777245,-79.933619
SC,29403,public,32.790806,-79.938
SC,29526,public,33.799792,-79.01138
SC,29526,public,33.841727,-79.051177
SC,29353,private,34.761595,-81.646791
SC,29577,public,33.661672,-78.937739
SC,29730,public,34.977,-80.9771
SC,29730,public,34.924189,-81.02889
SC,29306,public,34.948192,-81.927953
SC,29306,public,34.949604,-81.933288
SC,29303,public,34.955945,-81.93733
SC,29306,public,34.954092,-81.933172
SC,29302,private,34.94118,-81.909739
SC,29379,public,34.716959,-81.621094
SC,29526,public,33.836216,-79.048195
SC,29732,public,34.987457,-81.060145
VA,22408,public,38.271867,-77.493368
HI,96797,public,21.400736,-158.002668
IL,61615,public,40.784164,-89.623657
LA,71303,public,31.296699,-92.516114
LA,71303,private,31.296699,-92.516114
LA,70815,public,30.439653,-91.085484
LA,70815,private,30.439653,-91.085484
LA,71111,public,32.556206,-93.724758
MA,1089,public,42.119685,-72.626476
MA,1089,private,42.119685,-72.626476
MA,1581,public,42.286247,-71.594009
MI,48036,private,42.613655,-82.88299
MI,48226,private,42.33466,-83.057153
MS,39042,public,32.280561,-90.032108
MS,39042,private,32.280561,-90.032108
MS,39601,public,31.578085,-90.463742
MS,39601,private,31.578085,-90.463742
MS,39702,public,33.520806,-88.362801
MS,39702,private,33.520806,-88.362801
MS,38703,public,33.400588,-91.008332
MS,38703,private,33.400588,-91.008332
MS,38930,public,33.525183,-90.207653
MS,38901,public,33.785742,-89.852801
MS,38901,private,33.785742,-89.852801
MS,39503,public,30.425992,-89.091508
MS,39402,public,31.3178137,-89.3946827
MS,39402,private,31.3178137,-89.3946827
MS,39204,public,32.273401,-90.194078
MS,39204,private,32.273401,-90.194078
MS,39211,public,32.39278,-90.144432
MS,39211,private,32.39278,-90.144432
MS,39567,public,30.374076,-88.539909
MS,39567,private,30.374076,-88.539909
MS,39466,public,30.513154,-89.663644
MS,38671,public,34.9616327,-89.9855855
MS,38671,private,34.9616327,-89.9855855
MS,39180,public,32.325412,-90.866422
MS,39180,private,32.325412,-90.866422
NC,28202,public,35.221981,-80.839984
NC,28262,public,35.323848,-80.773027
LA,70433,public,30.445288,-90.083166
LA,70401,public,30.50375,-90.48208
LA,70503,public,30.165233,-92.083374
LA,70003,public,30.003547,-90.165986
LA,70003,private,30.003547,-90.165986
LA,71203,public,32.500127,-92.07881
LA,71203,private,32.500127,-92.07881
LA,70128,public,30.05165,-89.95182
LA,70570,public,30.512581,-92.070331
MA,1501,public,42.182748,-71.850396
MA,1501,private,42.182748,-71.850396
MA,2532,public,41.738842,-70.586069
MA,2532,private,41.738842,-70.586069
MA,2301,public,42.063356,-71.058186
MA,2301,private,42.063356,-71.058186
MA,1020,public,42.17889,-72.575914
MA,1035,public,42.340378,-72.606213
MA,1035,private,42.340378,-72.606213
MA,2601,private,41.663549,-70.299233
MA,2601,public,41.663549,-70.299233
MA,2364,private,41.976052,-70.7127
MA,1523,public,42.520224,-71.70099
MA,1523,private,42.520224,-71.70099
